gauge_id,benchmark_catch,surfacewater_abs,groundwater_abs,discharges,abs_agriculture_perc,abs_amenities_perc,abs_energy_perc,abs_environmental_perc,abs_industry_perc,abs_watersupply_perc,num_reservoir,reservoir_cap,reservoir_he,reservoir_nav,reservoir_drain,reservoir_wr,reservoir_fs,reservoir_env,reservoir_nousedata,reservoir_year_first,reservoir_year_last
28060,N,0.000,0.161,0.030,36.36,0.00,0.00,0.85,4.38,58.41,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
28066,N,0.004,0.009,0.000,0.00,0.00,0.00,0.13,99.87,0.00,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
28067,N,1.226,0.009,0.142,0.17,0.00,52.00,0.00,19.22,28.60,4,52440,0.00,0.00,0.00,100.00,0.00,0.00,0.00,1916,1958
28072,Y,0.002,0.338,0.014,5.18,0.00,0.00,0.00,0.00,94.82,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
28074,N,0.021,0.002,0.184,1.42,0.11,0.03,0.00,44.29,54.15,3,7056,0.00,0.00,0.00,100.00,0.00,0.00,0.00,1870,1906
28080,N,0.049,0.032,0.858,1.67,0.00,0.02,0.01,46.21,52.10,2,4321,0.00,0.00,0.00,44.46,0.00,0.00,0.00,1884,1930
28081,N,0.013,0.055,0.259,3.39,0.00,0.00,0.00,96.61,0.00,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
28082,N,0.006,0.003,0.069,13.99,0.80,0.00,0.00,68.86,16.35,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
28085,N,1.061,0.009,0.067,0.20,0.00,65.94,0.01,0.76,33.10,4,52440,0.00,0.00,0.00,100.00,0.00,0.00,0.00,1916,1958
28091,N,0.004,0.090,0.144,11.75,0.03,0.00,13.09,5.93,69.20,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
28093,N,0.023,0.002,0.179,1.43,0.12,0.00,0.00,46.64,51.81,2,4756,0.00,0.00,0.00,100.00,0.00,0.00,0.00,1870,1896
28115,N,0.001,0.004,1.095,19.73,0.00,0.85,0.00,79.42,0.00,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
28116,N,0.005,0.385,0.269,4.45,0.00,0.01,0.01,6.96,88.57,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
28117,N,0.446,0.010,0.039,0.65,0.00,37.98,0.02,2.18,59.17,3,46260,0.00,0.00,0.00,100.00,0.00,0.00,0.00,1916,1943
29002,N,0.509,0.044,0.000,92.10,0.00,0.00,0.00,0.00,7.90,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
29003,Y,0.014,0.180,0.000,7.13,0.00,0.00,0.00,0.00,92.86,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
29005,N,0.000,0.000,0.036,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
29009,Y,0.006,0.004,0.006,99.22,0.00,0.00,0.00,0.78,0.00,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
30001,N,0.018,0.002,0.064,6.27,0.02,0.00,0.00,1.74,91.97,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
30004,Y,0.002,0.001,0.002,100.00,0.00,0.00,0.00,0.00,0.00,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
30005,N,0.039,0.005,0.006,0.00,0.00,0.00,0.00,0.31,99.69,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
30011,N,0.010,0.000,0.001,99.89,0.00,0.00,0.00,0.11,0.00,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
30012,Y,0.001,0.000,0.000,100.00,0.00,0.00,0.00,0.00,0.00,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
30014,N,0.000,0.000,0.000,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
30015,Y,0.058,0.000,0.000,0.00,0.00,0.00,0.00,0.69,99.31,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3003,Y,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
31002,N,0.000,0.063,0.005,0.30,0.00,0.00,0.00,9.27,90.43,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
31006,N,1.628,0.000,0.067,6.38,0.00,0.00,0.30,0.00,93.32,1,124000,0.00,0.00,0.00,100.00,0.00,0.00,0.00,1976,1976
31010,N,0.000,0.000,0.007,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
31021,N,0.001,0.004,0.048,1.65,0.00,0.00,0.00,53.94,44.41,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
31023,Y,0.000,0.000,0.000,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
31025,N,0.000,0.000,0.179,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
32003,Y,0.000,0.000,0.012,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
32004,N,0.000,0.000,0.013,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
32006,N,0.000,0.000,0.064,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
32008,N,0.000,0.000,0.098,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
33006,N,0.001,0.069,0.015,17.34,0.00,0.00,0.10,6.86,75.70,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
33007,N,0.135,0.015,0.004,51.96,0.00,0.00,0.00,0.00,48.04,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
33012,N,0.000,0.000,0.012,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
33013,N,0.005,0.031,0.025,29.75,0.00,0.00,0.84,1.95,67.47,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
33014,N,0.017,0.116,0.008,27.43,0.00,0.40,0.00,15.93,56.25,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
33018,Y,0.000,0.000,0.017,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
33019,Y,0.005,0.040,0.012,32.88,0.00,0.00,7.66,9.82,49.64,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
33020,N,0.000,0.000,0.007,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
33021,N,0.001,0.107,0.031,3.04,0.00,0.00,6.43,1.04,89.49,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
33022,N,0.002,0.067,0.107,4.12,0.01,0.00,0.01,0.51,95.35,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
33023,N,0.001,0.031,0.004,31.82,0.00,0.00,10.34,0.00,57.84,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
33024,N,0.001,0.216,0.029,1.61,0.00,0.00,14.90,37.42,46.07,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
33026,N,0.109,0.019,0.095,0.85,0.03,9.76,0.01,1.09,88.26,2,4018,0.00,0.00,0.00,0.00,100.00,0.00,0.00,1972,1972
33028,N,0.003,0.002,0.185,98.05,0.87,0.00,0.00,0.65,0.43,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
33029,Y,0.005,0.112,0.002,21.20,0.00,0.00,0.00,0.07,78.73,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
33031,N,0.000,0.081,0.000,0.00,0.00,0.00,0.00,0.64,99.36,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
33032,N,0.002,0.048,0.000,9.71,0.00,0.00,0.00,0.00,90.29,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
33033,N,0.000,0.095,0.089,0.33,0.00,0.00,0.03,0.52,99.12,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
33034,N,0.004,0.046,0.020,25.08,0.00,0.00,3.62,6.80,64.49,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
33035,N,0.017,0.076,0.034,20.00,0.01,0.04,10.05,8.49,61.41,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
33039,N,0.021,0.007,0.102,2.01,0.24,45.97,0.02,4.28,47.49,2,4018,0.00,0.00,0.00,0.00,100.00,0.00,0.00,1972,1972
33053,N,0.004,0.087,0.045,4.59,0.02,0.00,4.30,0.86,90.22,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
33054,N,0.005,0.205,0.006,5.15,0.00,0.00,0.00,0.00,94.85,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
33058,N,0.000,0.017,0.116,1.48,0.00,0.00,0.00,8.86,89.66,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
34002,N,0.000,0.013,0.015,4.97,0.00,0.00,0.00,0.00,95.03,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
34003,N,0.004,0.025,0.007,32.38,0.00,0.00,0.00,0.00,67.62,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
34004,N,0.071,0.100,0.020,3.77,0.00,0.00,0.03,3.90,92.30,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
34005,N,0.004,0.004,0.013,73.66,0.00,0.00,0.00,26.34,0.00,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
34006,N,0.001,0.038,0.018,7.15,0.02,0.00,1.21,6.82,84.80,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
34007,N,0.000,0.028,0.025,7.46,0.00,0.00,4.47,23.93,64.14,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
34008,N,0.003,0.033,0.048,25.85,0.00,0.00,0.00,15.49,58.67,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
34010,N,0.003,0.039,0.018,10.22,0.00,0.00,0.09,1.24,88.45,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
34011,Y,0.001,0.009,0.022,91.39,0.00,0.00,0.00,8.08,0.53,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
34012,N,0.000,0.013,0.012,97.43,0.00,0.00,0.01,2.55,0.00,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
35003,N,0.000,0.028,0.000,1.19,0.00,0.00,0.00,0.00,98.81,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
35008,N,0.001,0.007,0.048,0.16,7.47,0.00,0.00,92.38,0.00,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
36003,Y,0.001,0.002,0.018,55.95,0.00,0.00,0.00,44.05,0.00,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
36006,N,0.073,0.075,0.034,1.56,0.09,2.39,9.64,2.45,83.87,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
36009,Y,0.000,0.000,0.000,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
36010,Y,0.000,0.000,0.014,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
36011,N,0.000,0.006,0.180,0.00,0.00,0.00,0.00,100.00,0.00,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
36012,N,0.000,0.071,0.018,0.43,0.00,0.00,3.85,0.00,95.72,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
37001,N,0.003,0.006,0.035,31.12,0.00,0.00,0.00,5.34,63.54,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
37003,N,0.011,0.000,0.010,100.00,0.00,0.00,0.00,0.00,0.00,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
37005,Y,0.001,0.041,0.040,2.99,0.02,0.00,0.00,0.68,96.31,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
37008,N,0.002,0.015,0.024,10.91,0.00,0.00,0.00,1.19,87.90,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
37009,N,0.001,0.020,0.129,5.48,0.00,0.00,0.00,0.32,94.20,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
37010,N,0.001,0.064,0.031,1.69,0.03,0.00,0.01,0.76,97.51,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
37011,N,0.000,0.026,0.007,0.32,0.00,0.00,0.00,0.00,99.68,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
37018,N,0.000,0.000,0.184,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
37019,N,0.000,0.006,0.000,0.00,0.00,0.00,0.00,100.00,0.00,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
37020,N,0.001,0.022,0.034,3.77,0.00,0.00,0.00,0.01,96.22,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
37031,N,0.000,0.000,0.017,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
37033,N,0.000,0.000,0.000,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
38001,N,0.084,0.198,0.156,1.64,0.03,0.00,0.07,1.96,96.29,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
38003,N,0.006,0.132,0.005,9.99,0.00,0.00,0.00,0.02,89.98,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
38004,N,0.000,0.118,0.017,0.99,0.00,0.00,0.00,0.00,99.01,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
38007,N,0.000,0.007,0.000,92.11,0.00,0.00,0.00,7.89,0.00,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
38012,N,0.000,0.132,0.000,0.00,0.00,0.00,0.00,0.00,100.00,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
38014,N,0.001,0.022,0.000,4.09,0.00,0.00,0.00,3.66,92.25,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
38017,N,0.000,0.054,0.005,28.43,0.00,0.00,0.00,0.00,71.57,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
38018,N,0.001,0.377,0.292,0.14,0.16,0.00,0.33,5.24,94.14,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
38021,N,0.000,0.007,0.000,35.91,0.00,0.00,0.00,13.10,50.99,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
38026,Y,0.004,0.000,0.019,100.00,0.00,0.00,0.00,0.00,0.00,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
38029,N,0.000,0.018,0.008,0.46,0.00,0.00,0.00,0.00,99.54,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
38030,N,0.000,0.231,0.003,0.01,0.00,0.00,0.00,0.12,99.87,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
39001,N,0.273,0.109,0.129,3.75,0.94,7.13,0.13,1.78,86.27,14,157699,0.00,0.00,0.00,100.00,0.00,0.00,0.00,1855,1977
39002,N,0.106,0.018,0.073,9.63,1.20,41.84,0.30,2.03,45.00,2,7560,0.00,0.00,0.00,100.00,0.00,0.00,0.00,1967,1977
39004,N,0.000,0.511,0.000,0.00,0.00,0.00,0.00,0.31,99.69,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
39005,N,0.000,0.494,0.677,0.00,0.00,0.00,0.00,0.01,99.99,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
39006,N,0.036,0.019,0.050,25.59,25.41,2.23,0.00,1.47,45.30,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
39007,N,0.001,0.064,0.218,1.50,0.00,0.00,0.00,7.13,91.37,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
39008,N,0.097,0.034,0.060,16.78,2.40,6.30,0.02,3.14,71.37,2,7560,0.00,0.00,0.00,100.00,0.00,0.00,0.00,1967,1977
39010,N,0.011,0.392,0.247,4.19,0.00,0.00,0.03,2.86,92.92,1,2728,0.00,0.00,0.00,100.00,0.00,0.00,0.00,1955,1955
39011,N,0.046,0.095,0.080,11.28,0.03,21.78,0.00,9.35,57.55,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
39012,N,0.000,0.283,0.893,0.00,0.00,0.00,0.00,0.00,100.00,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
39014,N,0.000,0.217,0.019,0.94,0.00,0.00,0.03,0.00,99.03,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
39015,N,0.000,0.115,0.000,0.00,0.00,0.00,0.00,0.00,100.00,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
39016,N,0.058,0.064,0.046,47.54,0.02,0.00,1.65,2.11,48.68,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
39017,Y,0.000,0.000,0.000,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
39019,Y,0.012,0.027,0.014,31.21,0.00,0.00,19.88,0.17,48.74,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
39020,Y,0.068,0.075,0.004,47.18,0.34,0.00,0.00,0.00,52.49,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
39021,N,0.008,0.000,0.053,2.61,0.07,0.00,0.00,1.85,95.47,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
39022,N,0.040,0.108,0.176,26.90,0.00,0.00,0.08,1.24,71.77,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
39023,N,0.000,0.161,0.165,0.01,0.00,0.00,0.01,2.21,97.77,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
39025,Y,0.000,0.140,0.030,0.12,0.00,0.00,0.63,0.01,99.24,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
39027,N,0.000,0.184,0.010,0.24,0.34,0.00,3.32,3.13,92.97,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
39028,Y,0.000,0.011,0.005,1.12,0.00,0.00,0.05,0.00,98.82,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
39029,N,0.001,0.323,0.000,59.80,0.00,0.00,0.00,0.00,40.19,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
39034,Y,0.001,0.001,0.029,42.77,8.73,0.00,0.00,19.31,29.19,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
39035,N,0.119,0.052,0.000,9.92,0.00,59.86,0.00,0.00,30.22,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
39036,N,0.001,0.625,0.000,54.93,0.00,0.00,0.00,0.00,45.07,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
39037,N,0.000,0.014,0.006,0.39,0.00,0.00,0.00,0.02,99.59,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
39042,N,0.269,0.000,0.016,99.96,0.00,0.00,0.00,0.00,0.04,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
39049,N,0.000,0.000,0.000,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
39052,N,0.000,0.000,0.150,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
39054,N,0.000,0.000,0.003,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
39056,N,0.000,0.279,0.000,0.04,0.00,0.00,0.00,1.06,98.90,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
39061,N,0.000,0.000,0.000,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
39065,Y,0.000,0.000,0.000,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
39069,N,0.026,0.000,0.288,0.01,0.00,0.00,0.00,99.99,0.00,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
39072,N,0.082,0.076,0.106,9.87,0.58,23.00,0.42,3.17,62.97,2,7560,0.00,0.00,0.00,100.00,0.00,0.00,0.00,1967,1977
39078,N,0.000,0.090,0.049,0.65,0.00,0.00,0.00,12.04,87.31,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
39081,N,0.008,0.015,0.044,2.66,0.00,31.96,0.00,1.25,64.12,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
39087,N,0.000,0.000,0.588,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
39088,N,0.072,0.220,0.113,25.19,0.00,0.00,0.00,0.96,73.85,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
39095,N,0.000,0.002,0.000,0.00,0.00,4.78,0.00,95.22,0.00,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
39099,N,0.000,0.000,0.000,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
39101,Y,0.000,0.000,0.001,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
39105,N,0.000,0.016,0.084,1.44,0.00,0.00,1.64,79.35,17.57,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
39108,N,0.259,0.000,0.000,14.09,0.00,85.91,0.00,0.00,0.00,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
39114,N,0.000,0.023,0.012,0.00,0.00,0.00,51.67,48.33,0.00,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
39120,N,0.000,0.014,0.000,9.49,0.00,0.00,0.00,87.36,3.15,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
39125,N,0.000,0.191,0.040,1.47,0.00,0.00,0.00,0.00,98.53,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
39127,N,0.000,0.139,0.000,0.00,0.00,0.00,0.00,0.00,100.00,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
39141,N,0.051,0.119,0.069,15.40,0.04,10.22,0.00,4.57,69.77,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
39142,N,0.000,0.055,0.001,0.22,0.00,0.00,0.00,0.06,99.72,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
39143,N,0.022,0.031,0.042,41.98,0.00,0.00,0.00,0.01,58.01,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
39144,N,0.002,0.000,0.017,21.37,0.00,0.00,0.00,2.78,75.84,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
40003,N,0.093,0.031,0.067,1.28,0.03,0.00,0.11,1.42,97.16,4,52621,0.00,0.00,0.00,89.40,10.60,0.00,0.00,1954,1982
40004,N,0.104,0.036,0.016,0.22,0.00,0.00,0.00,0.00,99.78,1,4730,0.00,0.00,0.00,100.00,0.00,0.00,0.00,1949,1949
40005,Y,0.002,0.000,0.024,97.40,0.45,0.00,0.00,2.09,0.06,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
40006,N,0.017,0.056,0.000,23.72,0.00,0.00,0.00,0.00,76.28,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
40007,N,0.041,0.022,0.091,0.09,0.00,0.00,0.00,0.15,99.76,1,5623,0.00,0.00,0.00,100.00,0.00,0.00,0.00,1954,1954
40009,N,0.332,0.061,0.011,0.07,0.09,0.00,0.00,0.02,99.82,1,31400,0.00,0.00,0.00,100.00,0.00,0.00,0.00,1975,1975
40010,N,0.213,0.031,0.085,0.21,0.00,0.00,0.00,0.21,99.57,1,10018,0.00,0.00,0.00,100.00,0.00,0.00,0.00,1968,1968
40011,Y,0.003,0.113,0.081,2.36,0.02,0.00,26.30,4.82,66.51,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
40012,N,0.001,0.222,0.000,0.51,0.00,0.00,3.07,4.21,92.21,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
40013,N,0.000,0.263,0.000,0.00,0.00,0.00,0.00,6.50,93.50,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
40016,N,0.002,0.367,0.000,0.71,0.02,0.19,0.00,3.36,95.73,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
40017,N,0.000,0.000,0.006,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
40018,N,0.002,0.241,0.000,0.68,0.00,0.00,0.00,5.66,93.66,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4001,N,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7,524270,98.91,0.00,0.00,0.00,0.00,0.00,1.09,1954,1957
40020,N,0.000,0.093,0.127,0.06,0.00,0.00,0.00,0.18,99.76,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
